interacciones_app,tiempo_uso_app,tickets_soporte,calificacion_satisfaccion
18,28.191082103288643,2,8.271899720500409
23,39.43831335586084,2,7.308007191515671
18,23.08807548494603,2,9.224680558620165
23,47.45279132930361,0,8.874998451350287
21,26.389663066920402,0,8.051735850166565
22,23.4432859627993,1,5.97356472811756
5,33.354161727491835,2,8.890306996090114
14,17.703856679467492,1,5.351927904971225
26,40.71011536225319,2,6.957454222734286
19,32.717677199166424,0,7.5934680537030195
18,37.94139599737318,3,7.352723161024489
17,34.04295738579967,2,8.416090573273404
10,31.3298840342834,0,5.130924074738598
13,45.15558802679882,2,5.308255483890912
14,27.189007682709786,1,8.568295973845814
21,39.02475902865921,1,8.848591169319372
33,33.975938692072674,2,8.688824644670948
19,32.54643753996702,1,8.360988814580537
23,28.545438625380633,0,7.862626214507401
24,20.366787742636294,0,7.089393585934284
19,33.82106416722347,1,7.126709629451163
19,18.922677480696393,2,6.699720450083624
23,12.331973464721017,0,6.323192126250335
26,33.859355384758956,1,7.481992398694952
21,15.337393227774987,1,5.690380054849742
20,45.094499678859506,0,6.008940802588521
17,23.936207798517188,0,8.302098999483073
20,31.370314035962032,1,8.219922269130112
20,24.207996070188763,0,7.729359552652439
18,32.05242522687432,3,6.22807894233809
22,37.8944669073769,0,6.1618808541321135
27,40.008535142745416,0,6.352684496673726
15,25.031569295818592,1,8.711496545654558
23,23.94330441833702,1,6.020608240794116
17,5.0,0,7.01426043870657
23,44.78164722892113,2,8.249952859653334
19,25.050145168931248,1,9.693587381481134
17,32.15404185365823,1,7.082443602679677
23,39.98139819268916,2,9.11905205098671
30,50.77178589786499,0,7.733323849870913
17,17.04190350646939,3,6.50094737607339
20,24.329957754004074,0,7.719876397714055
27,25.05585599610662,0,5.20785129986448
26,14.306422739697581,1,7.831712947864416
15,30.27756819182598,1,6.260749332681096
21,26.867043631874516,3,7.261727454749191
19,27.41928744380388,0,5.666757387812219
27,22.03164835662099,0,8.336197466720517
26,30.82131114639348,0,6.947829367267969
21,32.83038823854956,4,7.759695003197736
13,31.9058760850253,2,6.111854341713973
25,25.094118867932522,3,8.476199459037204
27,36.820625915895924,1,7.811307173875836
16,34.63787651384525,1,5.382255717954562
25,24.52650114104616,2,8.647623203509403
23,27.317216879628493,2,5.500279462787792
25,25.91828826516481,1,6.654686609735291
14,18.49343765405093,2,9.301342935300333
21,26.534378495966337,3,6.957672179780342
23,20.43748213268566,2,8.398459078646713
23,30.69520380229527,0,8.8846312445495
22,30.118045911174036,0,4.0159808014978395
24,19.118109989888353,1,8.39277081536867
18,35.12118258129182,1,9.19478780275488
21,19.588327076827227,0,7.023136280686828
21,28.119477548299617,2,9.417885772836389
16,15.847271475154244,1,6.871386652700403
17,24.500896267241785,2,8.319211797212612
22,24.452820355900563,1,9.402492328231151
20,52.101785520984684,1,6.036383282486185
20,16.414774606534777,3,9.124173504020753
26,28.81840416676468,0,3.0902367228032537
24,18.63927425983118,0,9.606532730002883
25,43.23226927600953,0,7.904165801379215
18,49.3034530396991,3,7.255773604750749
18,26.620861114210822,1,7.767855396971854
19,46.59970678025816,0,8.285674632518464
12,33.344817605222666,1,8.371459755353325
20,27.595087719514446,0,6.580295818630159
25,26.37351146419728,2,6.894504885801458
16,16.176926778399654,1,7.4101224371698775
21,27.2460388515805,0,7.320558749742365
16,26.63583652464767,4,6.663300833414583
19,30.188665954179587,1,8.484752875441792
17,31.084231351087006,0,6.786482831757739
14,38.17279899168153,1,8.474812007688866
21,42.80734293273299,2,6.651125317429848
19,49.528491317168346,2,8.04890306983549
22,36.30646177463406,1,7.040801452140087
29,21.701313531347566,3,7.952394974713085
21,17.43087485051535,2,7.419727565702815
18,28.06044972951886,2,7.47374799510641
21,34.74134167893795,1,6.194396355355281
17,21.223330703637465,0,6.133697271491999
23,26.50856188839928,2,9.282368814785778
27,30.21295582277365,2,7.7835715325529256
27,21.335806194519073,0,8.101435963843299
21,41.34808750834273,0,8.138442842198767
14,9.255417990005327,0,5.876244021772818
22,40.57701209270535,0,8.256989723372264
18,53.43677628511465,1,9.84210572273736
25,31.71440451516552,2,7.696336312417043
19,26.01907077522667,1,6.563580238879785
24,30.372486262328778,4,8.524355487532915
15,28.786381685842805,1,8.988250039081132
19,34.587036780638904,1,8.601238990560134
22,32.10991624172451,0,7.052530609720908
14,22.599160513244687,2,8.975771561862114
13,38.317797497192714,2,10.0
21,20.722273889435648,0,6.532988360934086
20,29.41634379925893,1,8.60135171924652
25,36.6770778347316,2,9.576623021420211
16,42.26704745541524,0,6.475743471794649
25,30.20625039654991,2,8.196079923755075
17,39.094936974521744,5,10.0
17,28.299005159101174,2,7.843889257565638
23,37.71505901617171,0,6.933042167853408
21,33.4106237821963,1,6.998899744521643
21,37.03988703267999,0,5.4995583594930935
24,37.950045156104984,2,7.697572193162404
18,35.560963858054684,0,7.146185156760384
19,23.257746572963438,4,7.581934897742725
13,22.675711132225928,2,8.468921652862829
18,28.819128800127274,1,9.995406675627688
24,21.759663711173197,1,7.726501188193631
17,49.99558404723136,1,9.691412549339086
18,24.154282387501542,2,7.792315338697592
23,27.31445256703753,4,7.782148592012558
23,33.090546012975814,0,9.077037008327109
25,23.606581889958488,3,8.549268224551414
23,19.44816138932652,1,7.82281875525864
22,34.00939220483629,0,8.11326684367972
22,30.393372879788675,1,6.129238257198498
29,36.94009568258324,2,8.86967391882447
15,34.709761211137135,1,8.091604145236623
24,52.49056259053759,3,7.513205245870371
18,34.89920327607152,0,8.005817359160773
20,14.626806716351215,3,6.632908421402767
22,27.935476538205418,2,8.436068972914013
21,37.29318513110741,0,8.484160223859995
20,33.22569846758275,1,7.02912101019446
20,28.670553777493048,0,8.339539237958885
15,10.607304228314554,1,7.537351702161084
22,29.952608817170137,1,5.703440298244304
19,38.485277670481935,1,7.384567841135425
19,40.39278439321371,0,8.565705258001902
18,24.214259149047137,5,9.33110401254043
16,44.102071668225726,0,7.405996459497494
21,30.88082470380697,2,7.120248887201103
22,32.52314115586128,2,7.091058007094257
21,32.3307742321269,1,8.30365911631674
28,29.398091125713616,3,6.077330960364874
21,17.826537208600257,1,7.303720150273868
18,21.39851954745477,2,8.09314544036115
24,19.261205980994056,1,7.740655587461979
30,25.610235555591988,3,7.520856815934737
13,33.932376966708134,1,7.4651180220216045
22,38.88603783434492,1,7.552123891118725
22,12.22687179361628,2,7.84066240645951
17,13.027221377061402,1,8.292776939089467
24,32.68694805115259,1,10.0
23,37.703015570568,4,7.455466852655779
17,27.815428948819573,4,6.559329488673329
17,18.24077687847765,1,9.586607175140086
24,20.078289722816805,0,5.702069367436446
18,21.151791272758146,2,7.899365004741527
19,23.20224149968697,2,7.896365254895194
14,47.11361737515591,1,8.360574861086958
23,30.69870721339168,1,7.55624011036279
18,32.718702857543335,1,7.378607929234659
21,18.460197427941544,1,8.016386777171999
28,39.29813717689699,0,8.77302488046677
22,27.415486714234277,1,7.364196347249831
30,32.232911253624366,0,6.557986629044903
20,29.784366570556784,2,7.073987343004707
18,22.586742950765732,0,7.190042750833524
21,29.13521437599526,1,7.065824086305977
21,32.65627392440519,2,5.361724180712571
28,9.91714092641569,1,6.821454314220391
22,24.91903632240815,2,8.186473975249237
17,23.025539062863096,1,5.943910409690121
17,22.9785156463932,1,8.829102259552869
18,32.49991205341848,0,6.991542811478401
18,18.79180847056906,4,7.316972801785205
27,27.547224088695653,1,8.590159293564527
21,26.5634096372911,1,7.068498595974282
17,32.04112979000787,2,10.0
18,55.21816497224916,0,7.4671115541729165
18,31.389672106484586,0,7.88697052096598
17,40.75441298907978,1,6.558327138950345
20,47.01976682842006,1,5.566936180743063
17,14.37534455031263,1,8.327774442063479
13,31.930009954676397,0,8.755242953913482
14,29.432426119611822,0,5.82457073350759
23,17.534808231677125,3,8.337359094999647
20,33.71425988232156,1,7.5122445840635965
19,29.172303978075796,2,10.0
13,11.388952153690056,0,8.377629427855323
19,44.44773610217914,3,9.443328275497768
14,34.808738495363336,0,8.400677133376204
19,33.88502358012156,1,7.210065352661537
14,35.26293672711557,1,6.986248044715435
21,22.109070583908878,3,8.192357954211012
15,43.36039750881052,2,7.540478880653841
27,27.172086626281132,1,6.508283511058
24,37.862536336661584,1,5.5097392112875845
29,17.88281118232951,1,9.140624933302139
24,42.12188920011891,2,7.5599597431673
18,22.740528525504562,1,6.027114935465943
22,30.2418224235406,1,10.0
24,30.995815480458965,2,5.541454940575413
24,48.358617578550195,2,7.889262037188423
12,21.87468521995747,1,8.135723095646252
25,34.65736046845403,3,7.246031322418155
10,23.93641120288761,3,6.9459841699286535
27,52.94315942614403,3,9.345193196476561
22,31.91607021027317,3,7.277752954728385
24,47.30366786592025,1,7.210138971784813
23,50.9215309699497,2,6.488529805319813
18,15.30568928573808,2,7.429642534315052
14,40.16773529455783,1,6.969264760600746
22,30.941409450733886,1,6.445376441939158
21,24.551078627466755,3,8.520040743986804
33,19.79855578811288,3,9.360563625341992
26,11.022642379284818,2,8.526412018130939
19,40.189437458156945,0,4.487324150309376
23,38.897683486796836,2,7.40878160917568
22,33.84689327602898,4,9.079408955133376
19,23.177678883801427,2,4.230091387610593
18,17.503931527957093,1,7.569206976227126
17,25.173432946923192,2,10.0
17,28.191315097946845,0,9.446633866489394
21,29.011817795013286,3,9.05730600812509
15,33.81504581529868,3,7.207862505288805
26,51.09388744456801,2,7.735690617049314
19,33.52377999664403,1,6.416630820051319
26,28.792017463572023,2,8.707231346396782
23,34.460011398295116,2,7.430117569750923
16,39.12562509954235,3,7.050340855088072
13,42.36195559535537,3,6.076157463888614
21,27.72493779394926,1,7.7388357925482465
12,13.594681326711317,1,8.633504183735495
17,28.573098017621867,2,8.058388940058041
20,11.342480188692154,3,4.933318467876866
22,15.381898220563428,3,6.767501394214792
18,24.2227359821694,1,7.722260958795012
25,32.406489319887335,2,6.652268147003432
22,30.36719105673406,0,8.159255063081396
32,23.084043731505652,3,7.531492253359955
20,29.157038290967762,4,6.2170845000409285
18,34.119712779816325,3,7.217570433880068
19,34.946324261374,0,7.115527475427014
24,25.867657149368465,4,8.479494682637686
19,17.02900563938416,1,8.51023879950415
20,18.836792569333312,0,9.317324804917046
18,5.0,1,6.8049287308605235
14,56.228919363897916,5,9.129996888416878
16,13.878379099296275,2,7.7936229661110525
25,24.763568482311683,1,6.615681047377754
20,38.2395859265142,0,7.891881437812826
13,19.886875690263523,1,6.173538872953648
29,35.7771298794842,2,7.437738715936474
23,37.534699806178615,1,5.847492863865116
29,46.956660894709515,0,10.0
21,39.25188293387969,0,8.423191964925246
9,12.44274531045837,2,6.670009457649248
20,31.974740205924054,2,5.193387937810508
28,41.62862700621994,4,6.792669398367719
23,27.535069000462986,1,10.0
10,38.511053256652474,1,7.875916141515099
15,30.932659366785046,1,6.640823870587052
19,36.44454213320081,3,7.555252880053656
21,48.85095967608716,0,7.2330393185223985
12,33.105975393266384,1,7.622223756763285
24,41.61326929906915,1,6.712171561463024
21,34.479990789897826,3,6.13677189260132
15,31.922166746820345,3,9.903510158857477
23,25.280929608519696,1,6.85702964481591
23,15.393530107870701,1,7.842567695551963
21,49.811609139532095,3,10.0
21,42.54508643731546,2,7.260325759859838
23,21.417454909398923,0,5.760915033689365
23,9.231068372955278,1,7.180771009785218
20,28.872668292245958,1,8.011217123613667
17,27.948960824431104,0,7.222863615349227
21,27.903961610686853,0,6.218938497356072
21,38.80173536815041,3,5.889859752176247
16,26.568034860442896,3,6.923145260448596
22,29.416347876063664,2,6.915744149104362
23,38.71998992408171,1,8.39898611670626
20,33.463462384461295,1,8.053012380565669
16,30.753286685079583,1,7.826981677987112
29,28.942003364141467,1,6.259038751957307
22,25.871644007386884,3,9.242502454856144
14,40.89376645823489,1,7.187560578981636
17,22.80452118347873,2,7.237779853923877
28,13.22284353924945,1,9.623737816702537
17,20.065983903536036,0,9.125883787083525
19,25.573350721763482,3,9.196046739360828
15,36.76372958390193,1,7.581998212156699
20,26.385366001233656,2,7.128931831088183
17,18.204571217263,1,7.889302506959286
24,21.02369693001431,0,9.576053119382092
20,26.802597612831732,2,6.316686500218903
26,32.12602351715367,2,6.621661249340953
24,63.85952054145318,2,8.782326157089575
13,44.638344596736566,3,7.435378288664845
18,38.753154948266655,2,5.720412192712356
21,27.594190181238567,2,6.86971558207629
15,40.22307029639591,0,6.304079379663896
21,43.78130180409304,5,7.406351702790779
23,34.15491095825515,3,7.920380730978745
21,29.25610851298529,2,6.710518209687454
24,13.417308063899846,0,6.61417717515817
17,25.38466104307613,1,8.17121047920614
15,23.130883382119723,1,8.982395540199649
22,26.86299538177155,1,8.375102939306384
18,37.24902110405337,1,6.678097868272536
29,33.3421621405393,0,9.239822985235726
12,20.19809825913884,1,9.174552150683015
18,5.0,1,5.2035414867916
23,44.20032066595546,0,6.476518696516222
13,39.239588585230145,0,5.687660570141141
22,34.924210393186605,1,7.382492534068427
24,43.91699336097922,6,8.25896856697737
19,26.380352470607146,0,8.606654969080392
16,33.10476507740108,4,8.759816972004923
26,23.00362643059949,2,6.274500647864516
14,36.34701438591438,1,8.406197560562214
23,24.4332850150078,1,8.645300936604341
16,31.194371789433486,1,4.817664577666358
32,35.99885447521063,0,8.017073904345759
20,26.9691799527774,4,7.3420277877157805
21,24.645624538402462,0,6.160533330107205
20,19.866207621092798,1,6.735982434321536
15,22.87529128014259,1,7.1395618182163165
26,45.45637798871091,3,7.350803648246326
29,20.685399193762294,0,5.690991184251269
21,26.562933316318254,2,6.454972983875945
17,35.04251825060715,3,7.8097902722802
16,32.348129819154266,2,7.561702734257683
14,17.16334596754544,2,7.461874664374883
13,25.66508820367187,1,10.0
22,34.830858661663726,2,7.4227206360341675
27,19.88855867919162,1,7.3066143595298545
23,36.67193739483829,0,4.764795377120051
13,20.84604149755466,0,8.255764009660375
23,50.780961821950186,2,9.889009952715623
24,32.617561420826405,3,5.529747970789617
21,34.34637922273774,1,9.86319717691456
18,18.996151775588974,1,8.681590750064471
14,33.02233046997024,3,6.1211264690551195
22,45.98481550504756,0,4.997809098183623
12,36.72846704987542,3,5.481999432109982
20,25.476774084037427,2,6.021675657395175
15,29.961534768205873,1,8.730118654694444
28,28.36166458137584,3,6.457767136194624
26,33.073435041377415,2,9.732536890729136
19,26.351713875825688,2,8.305843545378092
16,13.775978447448239,1,6.082936281678588
16,43.244762252763174,1,7.976387651673134
28,33.34434363035953,3,6.102943370272284
24,49.365271729396106,3,7.1537344389473265
23,35.71708968146436,2,7.171196031515278
17,45.92625574532428,3,7.59784774642615
21,31.821343228389118,2,6.436210235527127
20,30.064107293864858,2,9.0573914232543
21,36.14297811901554,6,7.27691538686576
15,37.87711239819678,2,7.879540969862855
29,38.007782685718794,1,6.821164622389364
15,41.840797098460484,1,7.190826287374499
15,41.48108730322129,2,6.779659402642176
23,13.562566205396639,1,7.402795688160568
23,21.280070756975128,2,6.875122110937509
20,28.565081176128558,1,4.439383453010608
26,36.70580611717126,1,5.925186213715017
24,37.08902227367976,0,7.759126092799954
22,18.681349285098634,1,6.7938734426162455
21,48.29503167462181,0,7.348934073633024
21,37.47029386415282,3,6.82553215116323
22,24.70863500352914,0,7.361114805973596
10,5.0,2,7.447784747433805
17,14.89262911427075,3,5.598711928228349
19,22.798142699824176,3,8.58255199667988
21,23.087895116695933,1,6.481511342746596
16,41.5166091224248,1,7.683285272001635
22,42.93022739360135,0,5.8339253316152595
14,40.00310861219454,1,7.267002696010701
24,26.309224787907603,3,7.643613010479794
13,45.807270814537276,2,6.861991183447652
27,9.532309877024264,2,8.916441584068346
24,6.99913394381014,3,8.473692252382174
22,16.236407424119086,2,7.034817421733858
20,32.05605960196424,1,10.0
20,28.615397520265216,2,9.148791221099787
16,31.721206351344527,1,8.829082722866385
21,22.666866276376343,2,5.9173983248739965
17,24.450585836554126,1,7.50919899217061
12,32.26448301539823,2,9.188765462488055
18,27.23408906151493,2,6.38151642138231
19,43.433178239863196,0,5.583835897275853
19,33.90869594405576,2,5.236517998672921
20,16.466712948389155,1,7.391472139693184
23,25.370462949450232,1,7.877335534016985
28,31.82677749757282,1,7.337811212854818
31,24.50978264069889,1,6.245511336405112
17,40.463787805442934,3,7.604764107631899
25,20.217761135088022,3,8.45399662406782
13,21.05533260012914,0,6.110250619876361
18,27.04486619427852,2,7.884885936694044
24,35.97869491036903,0,8.777503306540487
18,41.152005093001165,1,9.659510154428553
15,44.45410820532615,1,8.690040091906775
17,28.65469120899231,3,10.0
23,19.219194326734552,0,7.448516824146087
14,30.870946765512528,3,7.27371308670413
25,15.823538093954511,3,7.279988966544291
17,39.456559198319795,2,8.541237613076138
19,35.257476726278796,2,8.45209068901725
21,30.97899840129205,4,6.504047656678979
21,11.719951275149153,3,7.539488204105036
21,21.51853572264136,2,9.254898809668301
18,36.49226378037855,2,6.965531902406492
20,33.33118573451581,0,6.729730380825149
27,37.293696228293975,2,9.8400869799457
23,18.85804080265642,0,6.329899703757841
13,41.08830277782701,0,7.422451576591336
19,33.3096040798282,3,7.164323881143468
24,29.257643778544526,2,7.453066546033197
20,22.55016239669999,1,6.4088961767462855
23,24.310613221622194,1,7.522323357305873
20,41.375525622919156,0,7.51190273809374
18,40.44449364920857,3,7.881166852270545
21,39.164963342497146,1,6.518496232499623
26,15.401149668074854,2,6.749932821811224
25,30.220588148108675,1,10.0
13,39.6126087278363,1,8.485946691292533
29,28.585883932647203,2,7.373200664642342
23,28.829136175110907,1,8.080099655045855
23,49.607886440521035,1,7.523399786484519
27,47.972191708897036,2,7.0510927740630525
18,24.067555515051406,1,6.924319072237054
26,32.848947699980776,1,10.0
13,27.177562895628785,1,7.09950455851275
15,34.37397309549866,1,6.613966977816342
16,16.852587763128064,1,7.880319723834134
23,56.31962105171248,1,7.713654978335952
24,38.99505400084028,2,6.735890698156156
18,25.450683873457354,3,9.445417378956863
25,30.310785465973147,0,5.423851090164039
15,35.65434595252416,3,7.566392433406776
20,30.15784880833823,1,7.1627927416850214
21,37.00490577056617,0,6.270016274723901
24,38.702747319024695,0,7.950494794092206
22,47.14887922294031,0,5.00378673262694
13,42.317729962727235,0,4.222432101677122
26,31.353995575502168,1,5.548111908138375
20,25.89561994627216,3,7.506493042856346
14,35.116827372167506,2,6.111398791041722
21,34.49334980413382,1,7.5039318187386685
17,26.808793301367654,1,7.864734434402847
15,44.41003244713195,0,8.661365690215906
14,20.91364100195852,1,7.224882790920113
18,56.44096087453647,2,5.359397487764822
19,23.129529668080938,0,6.300143726720377
22,28.544374573628314,1,5.62417428074455
23,42.29081302521089,2,6.001776850937946
23,29.873060749394824,1,8.057089677850774
16,21.458239781566178,0,7.764564988022926
14,42.73910575601705,1,7.304428525951822
23,30.95578938069597,1,4.915926780147428
21,29.247353661619872,0,8.679276359092714
19,32.905988499782524,2,7.766926028775299
24,29.737378303446057,3,9.475281375011306
26,28.31415052064321,1,8.825119665386335
25,27.317456871780312,2,6.0134918442214955
16,35.42236242713103,2,6.9418234148506075
22,27.277522187041324,1,6.819941775095024
26,29.555532814582197,4,6.311753249810309
16,37.89643377697339,5,7.101850985987676
20,22.059220751164016,1,7.557100316128044
12,28.5736984810214,0,5.646238164739467
22,33.09357304113693,4,7.163033368045336
16,33.73535179475829,0,7.07331365880591
19,15.508842085485998,2,7.818693287650206
21,30.534308640829384,2,6.5165850396278575
13,23.12841405624578,2,7.646760924339568
19,26.602098625976488,0,8.086446676718227
21,26.153902661108088,2,8.6698688998849
24,27.590618205486415,3,8.283871931146164
19,22.828606462062588,0,5.488885238155891
19,30.31303712945488,0,6.912981836462533
16,32.10117826204102,1,6.952817050220479
28,44.811961929262864,1,6.546999936565809
20,16.954028411016075,0,7.4817899466269235
18,32.67217659613814,2,6.84951654488755
17,15.100352519852972,2,8.301215844104583
24,23.007754154099004,0,6.898626518399748
28,14.793435827586341,1,7.008539617945009
16,35.384554489554006,2,6.083340238591559
8,25.079471771668814,0,8.254068839118974
7,26.80828527118226,1,8.066673737234728
14,27.155552069106072,1,8.090542910350667
17,18.35072394012538,2,8.507914709504362
23,34.057827579060806,0,8.272915305370297
18,32.574950927004686,1,9.79563961634869
21,22.369517496903974,2,7.418953342133808
19,34.90557828981946,1,5.693213753493559
25,39.80508086124173,1,8.259696666297033
17,31.595202474782006,0,7.708344912502146
23,31.448839381438727,0,7.516797964136602
27,19.50271813838235,3,6.4626096479897015
11,37.03757178511583,1,8.679474638134508
24,25.83043034374291,1,7.251931164927931
13,18.946962499733484,1,7.234213216716392
11,27.793773689962844,5,7.3115951540065245
22,29.391098235273624,2,6.98884376857338
22,40.66681696915528,3,6.339133171535262
23,34.76210091883312,2,8.38852501030483
15,15.86318709930036,1,8.124026013565386
19,29.716634986719328,0,7.401545900838441
17,47.92619602222061,2,9.54628836646103
16,36.17058996137394,1,7.905389136771274
14,32.192125400318886,0,7.557681171636024
15,32.51898799923841,0,7.835686909976088
29,24.524341741902855,2,7.7139501169286735
25,47.83203964414771,1,7.752341543342014
21,34.990954539585786,2,5.985442532844406
30,33.67609912206259,2,7.944325790637658
13,31.180700704335592,0,8.600268915292196
22,35.39735884172046,0,10.0
24,22.430643399024817,1,8.379989481391538
14,33.138215410470224,0,8.808372093244426
30,27.361469075784434,3,6.598416542032834
17,8.92155765935598,1,6.124644613726704
16,26.46793070333741,3,7.091006629523356
21,20.411005479397424,0,7.047471168727692
18,24.555937096359088,0,7.759157726482226
18,35.41774352334936,1,6.906992365625119
21,23.631853595256537,1,7.834671217445249
18,30.60240166880915,2,6.377702537003599
22,17.207823153111846,2,5.969030760078073
11,40.11473374732006,0,7.286787161571463
25,46.72235883544582,2,9.109808736389775
24,38.89694679260704,0,6.090558378245141
12,45.07746987212011,3,7.515945336167573
19,27.9372716330561,0,5.0744844653994345
14,42.6308171261515,5,6.781061750921991
19,46.01341839674477,2,6.949162673868891
29,30.450190321981626,2,6.355129813665628
15,25.279401689988262,2,8.11067385356173
25,22.53856332524857,0,10.0
20,31.691653856769058,1,10.0
17,5.718080247350553,3,9.322496548824269
22,47.80122657766954,1,7.768710047166272
17,37.71613490490313,2,7.061178551250987
27,34.629780887874325,0,7.6640890719755
18,47.18009245565407,2,6.612955272132486
17,39.46910485293836,1,8.166015629619936
14,18.786918238818682,0,5.5443472237972085
16,24.628457671673694,2,6.577957193714522
17,34.867129875990095,2,7.0450810016093115
26,40.066447728031065,2,6.560744864909803
14,33.23906573719436,2,5.405461274046544
20,27.92092705360565,0,6.94165913662465
19,17.095579643600793,0,9.147847786514463
22,16.594859884575435,1,6.145758286158317
19,22.336085153054597,1,8.749423103479918
15,26.912531880614694,1,8.588092251776844
20,29.18255230964444,0,7.575684570247022
21,11.035560947537657,2,6.2355602852414345
19,36.16649075063628,0,6.267978343568673
21,50.514949612047914,2,7.619486605293909
23,42.4253160079718,0,5.192635248533264
16,40.62395955411286,3,8.382722704954093
20,30.642503841081883,1,7.1216412923836705
21,34.2150626874669,2,7.8117489144675165
27,41.094728351952774,1,5.952101531533749
13,10.805201611334482,1,7.814106477782324
26,38.38931985326732,0,8.476102778678946
25,28.460930179899275,1,6.861027691277954
20,29.17047265830787,4,9.31207453657918
25,16.632825797265973,2,7.218915510791045
23,21.69092249440002,0,9.222513801492163
17,34.034323800609044,3,8.904268249713462
25,28.641004787230326,1,7.100860409194553
19,21.637724138322554,2,9.732352023368147
28,33.6343861912434,1,7.62252084877018
16,25.547235802835843,3,6.8672688450881
23,17.81271972150722,2,5.211982428883209
22,52.82737328382453,3,6.0128756082924095
19,24.127735705261568,3,7.406156334533777
18,42.77415733816081,1,8.182862370738285
17,17.808587393909107,0,8.260440467793973
20,33.48155593733832,0,6.788524235830303
23,34.536745005182404,2,7.38014461018131
24,42.444271298120825,3,8.416470020455781
26,27.08529852781076,1,8.063816640293792
13,31.312910074558154,1,8.747538030457932
19,25.7274832015287,0,7.482765986836862
28,40.72736553097368,2,7.487424005833056
12,14.714350950106322,1,6.554649445409442
23,28.15669043556729,1,7.407999035323615
26,32.37149173494704,1,5.639227907764706
23,42.1705473292047,1,8.074945970373745
23,14.51459468219828,2,8.07408222232566
27,20.47841214485635,1,6.112008984508963
20,35.7034909099999,2,5.831814727267148
26,25.03002892958722,2,6.776520301148591
24,48.16123224701958,0,5.581086896503662
27,28.645167698248184,3,7.696521521577322
16,14.71574413808739,1,6.331014999822954
23,41.24424408122273,3,7.615471356708174
21,41.31030405848526,2,5.931698222870071
18,17.529115479839774,2,6.8824706455440845
21,23.720310400409183,3,8.028535702994198
18,22.13723782464587,1,5.492005617815895
18,28.847520863597094,0,8.303363030201062
22,31.370165370884425,2,7.2703547694914485
17,46.24765149551391,4,8.441696282590112
26,13.182905435783788,0,8.430764237149049
20,30.069836435065643,0,5.699663842322986
21,18.063741316201032,2,8.065260638009972
24,38.72895596118503,2,8.705969549990886
18,26.04072844048354,5,6.686878574867355
11,28.4410703582517,1,8.226270712700643
18,38.7207314520887,0,6.829009409464857
23,22.296082725189518,1,7.24115192393289
17,41.26334036127959,1,8.70188853994557
19,36.30011396251505,3,7.309071401042702
16,33.949272013407935,1,8.393569898837736
30,13.446833627777902,1,6.564841349913579
15,30.52251622298767,0,7.352834223707482
20,12.71175618256009,0,5.532471275682116
24,24.138276383280402,4,7.8584288927895924
13,32.32768825794754,2,6.220194957272925
15,17.746471472954497,1,8.166808548145235
17,17.916603701042785,1,8.233057283593958
18,22.791035098514257,1,9.544350872987202
17,35.01246043960089,2,7.204300645945237
19,38.315196365490706,2,7.255992306375206
22,33.90225878836955,2,8.417121240191829
15,39.41932481167646,0,5.68709389854673
21,45.088852369191166,3,7.13350333114186
11,11.844273925635818,1,7.682086875465663
19,27.144718580477292,1,8.088918712609196
19,36.549785638057735,1,7.489509767713475
15,37.48318258089253,1,7.6049958663614685
19,36.09208258291575,0,6.51684481551009
15,36.70859442860668,3,7.609913315218741
21,30.20181604185031,0,7.804814967528717
15,25.22835923784901,4,7.687477930367151
21,34.31413687681628,3,7.070429318570869
18,15.100589961372759,2,8.024157133934208
20,40.92918568534707,2,7.84795926551385
14,36.88841565968105,1,5.656479261675971
18,35.95517434206222,0,7.063804714288621
15,39.95838423466271,1,7.700285961633128
19,28.002384873617544,0,7.535053575128188
21,39.045603881571424,0,7.404766017344384
22,27.441416737995482,0,9.2049028969917
21,18.586207047079395,3,8.106525885186992
20,27.41555341378751,2,7.94676547985653
20,27.96735599485305,1,7.944505068024445
22,17.341134725552852,1,5.25041506111091
21,40.55163351322601,2,7.684080484141132
19,17.513226406800452,4,8.565765313781927
23,48.854308642955615,1,6.974956116551604
17,27.35138695492947,3,6.29453180385832
23,27.613386109305956,0,7.865125579707414
25,25.67845063390012,1,6.518089822520189
25,40.29676307141232,1,10.0
12,40.10236744925274,1,6.066980816530503
24,49.85353266467591,3,7.948165229087318
16,18.219799815941506,0,8.126330945707991
31,31.27736638647315,1,6.5166753912950615
16,34.81136747651698,4,7.260223558551964
22,31.95416110095001,1,6.967416641390172
21,20.071807165188453,2,8.668790242829436
19,28.503641174546836,2,6.346373912822983
23,24.743022060291324,1,6.498308878468227
13,30.40010727315268,0,7.773559793047843
23,24.72647722041091,1,8.404558623425608
21,26.35422550751689,2,6.038514619605512
26,40.5042994194512,0,5.691248407895304
16,13.09788060648405,2,7.3446882854880435
14,23.567537170911805,3,8.115661393447269
22,38.700917643554746,3,7.890186179300051
20,23.490377236423303,2,6.6042177761446546
23,25.090934178724797,1,7.44077385806731
20,34.0663677151579,1,8.38694161925144
27,33.370684718331006,3,7.861311390372501
27,32.574466525175836,1,6.157831927893356
19,31.51670758097801,0,9.482333177735178
18,28.624416491652834,4,8.519497569174936
15,36.26191977041191,3,7.157944023916964
25,23.405656714779212,3,9.566864860476908
19,33.095408316736254,2,8.531795965532933
14,31.224113311553943,0,8.166103988936037
21,44.94296857150259,1,7.286123501684311
