visitas_tienda,compras_online,tiempo_web_min,gasto_mensual
0,7,13.153298543006573,298.4502320596944
4,2,8.159175927715289,350.2175275269476
3,1,11.527027965043562,344.1652008988191
5,5,21.039727848761473,182.48592817516734
3,3,15.989782433495902,194.0937663166829
4,1,14.501060932865117,197.40391801283067
6,6,21.478118912962778,238.59537846112596
3,5,20.448012336729924,203.25474130074977
3,4,11.32127223185995,236.9104725115339
4,4,21.00498166813167,184.58522565831075
5,3,6.707094846604313,308.83040730888996
5,4,17.297724709502116,178.89522787304966
4,2,16.706541986969334,175.18210625327362
8,3,20.748909563192278,289.0171839393338
6,0,16.905058381227533,304.1724977968038
4,3,13.777199005984949,233.11582136091297
3,3,14.172186294749595,315.17411164397726
3,2,28.46624493371643,309.75907047987687
4,3,15.413202239907983,392.4354092592639
4,3,17.985378459737767,304.9694600964454
3,1,4.894191200172395,378.04023135860973
4,1,10.863215509226594,254.64468785672273
3,1,17.593840223155624,354.97196320814555
5,2,6.927387382393045,356.55747861294185
2,2,17.746994168336258,239.30396951423975
6,1,11.374373227911322,198.3594714041306
5,3,9.83074345022262,211.5493128860991
1,3,11.355818731858866,281.1343123071993
5,0,22.637694290721804,163.771974390369
4,2,16.667089607451395,215.97018507578204
0,2,10.447818111245374,339.7922752960967
5,6,18.876699261540537,300.01254740840676
4,4,19.14869172045936,73.55207423548254
6,2,13.093459495986796,150.05147016352237
1,5,19.79586812547662,411.91647847805257
2,2,20.03374817799118,338.4675555948793
2,5,19.25665983673366,206.28045889567048
3,3,11.631239833804713,138.36758726286723
3,2,9.104740536120891,156.28697031091184
1,2,6.535663378995189,288.1870782131281
3,4,11.722426804262259,398.2696267717682
3,3,13.160945208151826,393.4943132670319
3,4,13.567819569411643,131.82358798831063
2,7,14.763982396242302,227.81715423091296
3,4,23.66494274605049,185.7214213171569
6,5,13.302114133842132,260.27127302269173
2,1,14.75612941705163,150.17043908195538
4,2,5.912040805252127,209.06362171163775
4,4,26.139857322690204,184.95541615727274
3,0,8.420462996524444,289.2703439440134
4,3,11.465726477553218,211.38558464777918
3,1,18.478610234350825,222.16167289314285
3,2,16.230962191090875,288.318885142873
6,2,23.21593135149535,373.189062859331
7,3,18.60006827863754,408.6831628533605
6,3,14.593579743810698,284.2009506535644
2,3,20.220419344221792,243.3569506143042
1,3,20.806539729341864,348.718548009301
5,2,11.699206193089312,337.537341025867
2,3,19.815146930821196,316.1358199381658
5,1,13.88869418650795,131.54946765894087
3,3,14.482610462072486,340.6131552377507
5,3,15.714666415144528,276.8651018958283
5,5,13.096095638296235,182.9723267345939
5,6,12.827044260869938,199.60929568937627
6,1,19.92360424124346,293.65242166545977
6,2,7.355305473249585,61.62710171595194
5,5,9.691865272704062,240.5895126722755
5,3,18.37366991555246,200.87030806134314
2,3,14.635502704204223,193.22943163303574
4,3,19.957563260113915,215.7105155853844
4,0,16.789661390617287,139.0449721437423
2,0,8.331476704781739,328.9360032861905
3,1,15.31417209638793,90.40788665310572
3,3,17.672739005446083,262.69656563506567
4,4,16.1701982926666,186.43315909625426
4,3,12.658629131862753,398.76840100003426
2,2,13.630298399398992,251.70148288631262
6,3,12.199574221196222,90.75003922322097
4,1,8.374014591994097,291.01158073889655
4,1,7.6863021757613215,168.05674667166653
4,1,16.950104780471843,323.8666795814877
6,3,10.642708172355483,296.32919991500194
5,3,17.877992137260296,360.4446623039515
3,3,12.02466256274235,264.02738127904456
5,5,8.434257066425257,311.4361594634953
5,5,12.96028182387726,253.20656173318105
5,5,25.471874862090267,205.7759657297208
4,3,14.521946104084847,329.9316198854254
6,1,18.229333341661157,157.71370218059502
2,2,15.844019049620385,247.27695844956483
9,2,7.9740098191676925,207.35758208657256
2,0,22.24481623011585,313.1570550218441
2,2,13.760890950880325,178.9989516254259
2,2,8.447437176406527,219.33755555312578
3,1,12.438832457783327,253.29351265318715
6,2,13.968779525129008,361.57922890113537
2,2,18.747397617506127,210.06127696276383
4,4,11.5961840969486,219.93309438029993
3,1,28.10172799991966,148.88487304727096
9,7,10.314155087456964,176.27539271818256
4,5,18.059974811155143,280.9735939311503
0,2,5.130136292941941,252.4051381899026
4,1,14.381506668703503,253.60773611500966
4,2,16.836171396610574,380.5911198657237
3,4,9.402083730886902,124.57915651220245
3,1,22.495227405208347,423.8366232617257
1,3,17.172383255920856,338.37060104160753
6,8,13.411797675767863,225.5655249344343
8,2,17.118387508139875,279.3424590138384
3,3,12.033429190316085,198.7866186814964
2,2,21.25689951203788,273.94249070819103
6,2,20.07649300911088,411.2382548929327
2,4,16.86695033553744,201.52838438109768
6,9,18.058460237489616,232.5995793836237
3,3,7.614018949493908,193.24253345515905
3,5,22.334725533722324,205.29147912838016
1,3,14.503210893673495,219.79794764982879
3,1,20.125228247130508,167.88358084945315
4,2,18.749211117623485,230.22909498896465
4,2,20.04857383771936,254.06742968870344
3,5,9.761185248705228,219.76375710210962
2,5,10.397503288420445,77.56784880883828
8,2,26.241373844102853,238.42617194720788
3,2,7.403289632538216,246.45462834666318
4,6,9.511948232456458,392.31562712076175
4,2,15.216219982990797,252.01140401353285
7,6,15.224898636643049,320.1689554399495
4,3,12.299909614337626,218.07252187329442
2,2,18.08039435959636,347.36307539905005
2,3,19.510417188002503,179.15926394995319
3,2,14.909161835456004,287.87419008390634
4,5,13.657550701558016,313.02740358112294
5,1,14.888689051924269,302.02045941258694
6,4,12.513196040127909,412.311235763538
6,4,6.508815289055752,206.17265062301138
6,5,16.50462218503773,356.0337482710995
2,4,18.829178568740204,336.67338420441627
2,3,14.230363608380468,253.70998060105282
5,3,3.6746090904721562,387.94457800936675
4,2,12.141424773391238,239.00813845240987
3,1,19.52861035933965,251.67374174194288
3,2,7.808757437315954,249.58872714630567
5,5,18.4794201105186,154.51107316707987
1,4,12.772919358151137,307.1135525696284
3,2,14.906124246625296,295.40486063692066
7,3,11.570502446080642,242.1490510144108
5,2,9.322087451910264,382.1900910600516
6,6,22.17123234135186,217.2084956953613
5,4,19.079195162857452,120.26519390416937
4,6,18.2236051475102,392.66544785511553
4,3,19.542777411009563,325.83319804022375
4,0,17.513574361512486,296.95312468386885
5,2,19.72065627890117,224.54159748138582
3,5,11.680496270097926,275.6568700802751
5,4,21.88843443639523,155.47162797660667
5,2,21.442155297686647,233.1142761757991
0,1,16.902409837589698,182.22268426091648
5,4,13.560027260574756,269.6410947785766
2,6,8.882353906751298,319.26013438792904
6,8,16.14328887102097,171.42811103687714
4,2,23.424575898340322,304.36845105763143
3,1,9.195814133245008,264.98111952907425
5,3,20.09037574262803,301.288928621917
7,2,12.642805630467217,231.8331425979084
4,4,13.069511075923607,302.80115520000805
2,2,9.122705043685658,197.81450765140428
5,6,11.237535367165144,123.83109276079067
3,2,18.233910427805732,140.955099599849
0,0,18.855637843783846,212.292525912193
3,4,16.179290405383025,129.06073841703403
9,3,12.495935676200737,366.27794237904675
4,3,9.482213988838806,243.78766279379394
5,1,15.30879233405113,318.9454435549819
4,5,13.17522847891691,309.0301266631933
2,4,16.05590711218715,250.48128563177343
3,2,13.393811500898343,515.2398741155025
4,4,13.521676066572685,469.57339269016234
5,4,15.794803430562315,354.3919359052615
4,2,16.760962323218614,182.11085456561653
5,4,21.119606450488675,357.4725146950922
4,3,13.315058329626536,118.86006689086656
4,3,17.72747258526138,354.75598135113506
5,1,24.018110295160376,58.290866393675486
5,4,17.86038162113781,226.07825978971644
3,3,20.821254967824895,340.6843176146743
3,2,11.896863303656382,278.8899983638149
2,3,11.398221798258284,139.10687481241732
1,3,14.203129358075312,262.7724012201321
6,2,14.735300573931305,278.92179349805974
3,4,20.354122585579724,265.35890850886534
3,0,11.351580254093227,219.4539958029016
3,1,14.556860449012067,314.1311087063528
5,4,20.37412623506605,335.8683690494473
4,2,16.077717916993375,238.4357448990618
6,5,14.945915148477088,363.9741125481078
3,3,16.192488107334654,238.2804454175064
1,6,9.362237492445686,213.2639233544968
3,3,9.2812344287902,351.7682520567153
7,3,7.058931241831959,349.03172672329214
5,3,16.033408936848016,203.4918399476353
4,2,19.594273749215084,192.60618282705497
6,3,18.82793242301935,382.3288675106972
6,1,20.718139962824075,242.30035289313895
2,5,22.271111095269376,250.24643008120634
3,2,15.723236922440815,231.08144219890482
6,0,14.676961411132256,349.1208127933014
4,9,22.3798234742123,410.8128623141841
1,3,11.494924016614565,255.24899719720656
2,5,9.10733689808376,431.3291542563363
5,1,13.30560273715449,208.41193380861154
3,4,12.721283453328923,228.78984726782878
5,4,15.241633729105105,300.48156951401324
4,3,10.749901544284402,188.72569526624966
5,4,16.848665723816662,299.51592395869716
5,2,12.154439798047584,211.1128990022679
3,3,21.141019131779366,134.1905814998584
6,5,9.027172482801465,119.31227336571266
6,2,14.302635919739489,225.7157256713996
4,3,13.325428542112443,281.32087718733965
2,2,16.15444961335234,147.91076909811616
3,4,19.633522414133534,263.3943566871757
5,1,16.331054531944716,263.6066290045963
5,1,14.357044008243932,237.42684506829033
3,3,18.45627518882647,180.53147636432476
3,2,19.215123847080754,268.0177693112735
3,3,16.345998983521714,239.324812123669
2,5,16.937959136532477,323.63075059236235
4,2,18.23317773147807,153.03951099512463
1,1,6.780366370753747,258.5473699985023
6,4,13.245973942717717,154.6117687516386
5,3,16.88116965604332,232.2194507275932
4,6,13.541962581128125,167.86900087235026
2,3,13.559265551809052,181.2040575141906
4,4,16.87450771399967,249.71153879210436
5,1,16.988224870077154,207.57802752649155
5,6,17.33529677285443,360.00211251505834
5,4,11.038882691398472,338.4373597324268
6,4,7.91098319722909,310.35642082403615
6,4,19.02193391176255,308.8716595671216
4,4,11.287922462557503,259.76979283482416
4,1,10.942373218638618,347.8597020202339
5,2,10.49124237293988,227.94679118700108
6,5,20.755150706677696,408.9528952358453
4,2,16.060134060432315,179.3356385142846
6,5,16.712616991922673,165.33808053567242
2,2,18.447755916137343,145.3769374041927
3,0,14.788147347922267,158.4350020570099
4,3,20.06344231332854,127.79831258527895
5,4,9.01598422010221,266.0572394034418
4,1,9.571964971229967,314.0366414401666
6,1,9.296152671669807,252.56030583333362
2,4,17.108342487851665,146.10318184164018
7,3,17.532088480993448,214.77403879609278
2,3,12.637089816432484,313.1114462713083
3,3,13.837808256056125,224.3553416227257
7,2,21.340353003976162,190.1213977461589
2,2,11.527819020234535,136.46617522993762
3,3,16.477163956266427,218.2942194689549
2,2,11.571420644900652,197.30780342842561
5,4,20.47987162470085,243.5220133866689
1,2,18.14213092136334,285.728455200988
4,3,8.005392869977063,228.81465157404955
2,1,13.69599485176027,263.86053972892506
4,4,4.604966044685398,285.4003862130952
4,2,19.50227790505415,157.7643286400306
3,4,25.236544754607174,391.45309728362065
3,3,4.09779439999725,194.39292943620683
3,4,7.864506545314763,288.7417187279386
4,5,15.836600417849265,164.80117998398293
4,5,14.907705948552733,258.2606960256242
3,3,12.945774140974397,261.00489659295823
5,2,6.31189991374433,374.4324486528336
3,2,16.617234149875642,232.55357462811054
5,1,19.437569259734893,347.460216189577
1,3,29.234927243771157,271.78437020479583
6,3,21.536439610684106,388.90802636595583
6,1,8.506420040293815,116.4925524789765
2,0,14.940542944191158,286.1626886757978
6,2,17.960388607243576,50.0
6,1,11.558692762383519,245.64478975569583
4,5,18.900060007714448,326.57443527861017
2,4,18.516888949684674,358.4212659025415
3,3,21.186798578679166,305.396841520244
5,6,19.011213766337598,228.2078342836179
3,5,16.425718250538793,290.8846628193577
1,3,11.810341264955571,438.72818922382163
3,6,8.534607027534214,255.65340179445508
4,4,16.09508069076976,322.07773267180704
4,1,12.980829541448244,217.79857828637236
5,5,13.464013811634285,330.28208527794226
4,8,20.608952453596842,317.95419687588924
1,2,21.844620069029304,204.21147499934915
4,2,8.823166918733481,308.29795912026924
2,4,13.94784697042406,311.8587919216255
4,4,12.833974148517164,305.4957037201257
2,1,16.57454321001336,246.91405436702405
3,0,3.668611555119192,342.1819193353547
2,3,7.695810074786098,179.88060203375096
4,2,14.412525334807972,250.7311035161053
3,6,18.930576021526576,258.3551881462546
6,2,15.37645368726787,337.85297068196513
3,2,18.35753536528851,177.51435798609975
6,3,15.986541888434932,268.08213571813263
2,4,21.381447868720574,213.07502169560823
5,4,22.4294377441609,258.20895010491625
4,1,11.197685564172533,279.4220013333263
7,2,19.418226698937758,154.11802444913596
4,8,17.540597742335272,344.80453449045916
2,3,27.523340725417356,282.0873507249264
4,3,11.010824904929414,185.60529855017586
8,3,14.416322344840907,224.41155978749288
3,2,9.838631833420663,362.0647354870882
2,2,10.135318839489994,281.1888202204866
5,2,16.927820108225504,177.63401923622314
4,1,16.027717102695554,191.23711796266832
2,5,17.70725546954089,296.85939868484604
6,6,17.59876863724533,305.8596580848459
3,3,13.821806235877945,277.2149077228588
2,6,13.787304656509185,228.1402577390286
8,2,10.146006337640426,310.7262640721269
5,3,11.494228478577027,226.6081788652229
4,2,14.715991117210296,185.89814560413197
2,3,15.985148209210402,368.99609197979623
3,5,18.553939457942946,286.65971081730424
6,3,18.04430329896087,191.140681619259
0,3,22.785383827828664,260.069142750863
3,3,10.136559537512156,252.04708322502088
3,5,13.837072946779653,223.75618799897353
5,4,10.573477219011142,267.5162408071735
0,3,21.38643534681035,180.360425428187
5,1,12.487630559017884,315.5230099426196
4,4,20.775137262223183,249.53791203222593
2,1,22.263930668630294,129.29092576539142
4,7,17.06718481730391,232.8885845560435
6,5,16.46529413862515,203.8100141615908
8,4,15.193225727422899,50.0
3,7,13.414469819167888,238.31393392127612
2,4,12.813076180859673,327.7583383558376
3,7,14.262916381428461,241.91387597734126
3,4,24.121891952395497,303.1108041342986
2,3,9.790723925169099,250.63712630325043
1,1,16.023046118879954,215.77219069059717
7,3,18.556529820937,195.1298890617411
5,1,13.57812079328822,153.7903934209942
8,4,17.080411856207895,319.4324069647106
3,3,7.4769909365828005,304.80615319443615
4,3,21.6252157315759,229.1281232149379
5,3,20.65574355720545,98.18009400948696
7,2,14.507870503131754,285.40629647811534
5,4,10.600820673474658,182.1417190093838
1,6,18.964490737934536,260.7911780121486
3,1,9.259402668489685,134.4064808428156
3,6,9.976879670451993,256.899923872282
7,7,14.731952544656584,240.15121892056177
3,2,22.590207834940077,69.27121077609357
4,3,18.202909279676593,371.3469020827298
0,1,11.765024150053573,225.57291390661757
4,2,6.589510292422487,230.55459383345965
3,2,15.207602068159071,290.10077283724814
4,3,16.257108929507986,246.19993013567992
4,3,14.636099592055983,277.29849899771017
2,4,24.03195840115838,164.17130597369902
6,0,14.340365551957772,239.3363830871514
5,2,3.589398129121154,106.8012110429224
4,3,12.964302209118058,232.17646231080343
2,4,17.273222892737145,358.38009148449987
5,1,16.934486543759864,137.0510109254655
1,1,14.116608568824846,223.69387858302804
4,3,13.28890906963589,90.70514452030605
5,3,5.001885576008828,250.596008532909
0,3,15.42885378110767,284.96309474719726
3,4,13.306886119605188,278.7606806747205
1,2,16.246249410217295,204.85989439391463
3,4,17.456446370101453,89.18726696858005
3,5,21.205341860223204,156.88308407086367
1,5,10.22217449343066,344.23566470041885
2,5,8.530089227421424,315.9234316078152
6,1,12.130166344377997,243.14954141422484
7,1,11.322033774718463,262.1719910968424
2,1,10.872952126418612,172.92859260157047
5,5,22.224532204341262,346.7974677933016
3,5,15.742079357691471,196.063785830428
5,5,24.861967313140408,282.7956822183693
0,1,14.984647884876187,150.40739995477352
5,2,9.140617754670194,236.63449687427845
2,3,10.959127079011152,343.63279539857945
1,3,20.12227673521979,178.9800176860087
1,3,9.330741315197383,306.20180655277534
4,3,17.789383221319394,168.9425370861126
1,1,13.216237354236696,182.35667265492435
4,2,10.350872136676195,249.3268544332747
4,1,21.93259866074112,322.873008423545
2,3,12.057169818399899,227.63607682516098
3,6,10.862144876998164,296.39314631060574
3,4,14.605534602235885,335.810146205244
7,5,12.458811535790675,192.16385620684264
5,3,26.074929502999343,135.61258032549452
5,1,20.3017864668779,223.33633814611753
2,2,12.046537887724185,345.4816375548355
0,5,12.623314443707843,189.0507165418879
3,7,4.902758624661308,326.1212303980559
4,5,15.687018255457224,230.3124601952806
7,3,11.264703285305963,381.7159062417941
3,4,15.440056910799667,418.40665401164665
5,2,5.168629525478849,327.3596885351499
3,3,14.866218320055292,126.5047891467586
5,4,23.49335653116747,69.75785560915531
3,1,15.270705806161635,254.58829222443117
3,4,11.126589064747295,317.9987506092457
3,4,14.897666375450873,287.5757504241389
2,1,14.678756319069569,195.7305293194546
1,0,25.959165703781455,138.55107309476261
6,2,13.335790353896567,319.7343221073735
5,3,8.983533483885715,389.3948839725962
6,4,15.10729087113719,199.7458106104648
4,3,15.977666189196494,311.89094853149595
2,3,17.811479831770782,445.2200531270917
5,2,18.77880925115693,235.7709698096915
6,3,24.777630427548978,237.2885745176416
6,4,12.021681491637306,291.97990293838063
7,6,11.567251279109076,228.67363751947067
5,3,5.72931761422676,350.4424739679339
2,5,18.308268833578616,219.6994430639314
3,3,10.56342817280428,247.67132236743325
4,3,19.4588213995731,141.81666843255695
4,2,12.541825432070773,232.33123625333272
2,3,23.629789858801836,174.4315255423932
5,2,7.832465555099658,275.9547998425048
4,2,20.114627516763473,125.18258588588189
3,5,19.519212814063934,323.4915695926418
4,4,17.632882192321095,184.66202241844115
6,0,9.413681505062302,383.8096525146334
3,2,17.65575410154277,352.80680450391185
2,4,15.634373703983526,290.17341016171247
5,5,5.848718947936673,134.65076265454252
5,2,22.791364948673312,202.90833562993504
5,2,13.271942920415043,182.77830298993308
3,4,22.406088480121927,192.16551772582346
7,3,14.661692749490083,368.2589151897362
3,4,19.911630316493692,238.5517156726842
3,2,10.702374441298591,200.66021362385374
2,4,16.07217477164242,193.90678898055677
5,2,15.719709965638387,210.11216844803633
3,0,13.381994863036835,289.9464619564293
4,3,10.653885930426666,127.96822096793099
4,3,0.0,257.36339574544684
4,5,10.771202957532074,281.7660124723819
4,6,18.502545567878666,119.84765046119449
5,2,8.023852255549183,143.68548061191234
4,10,9.059331800856906,246.42194925107688
6,3,7.825685958176467,358.07369855334247
4,1,16.04444058155278,340.20460931095295
1,5,10.53296707453371,204.36476639495146
1,3,21.101714886000682,355.6966325751094
3,2,18.673098535596374,226.0279974661577
6,2,16.000620319754816,225.38448474747918
4,6,16.519748332879267,257.0511627035191
1,1,11.185259636751491,312.959868485427
5,2,11.186536870026284,204.32513536359144
1,5,18.555132732910067,220.14630258755685
3,2,19.566960118185207,156.38742923793143
5,4,18.51131185956773,276.32698857578225
3,3,12.647086717883006,320.0004392472191
4,3,13.043389612398581,324.5968580011786
5,3,10.341216090974854,147.5064633279875
5,1,18.841269186289427,221.28276292895936
2,1,5.192722189798497,343.41009432543996
4,4,3.978818475714821,267.4126879621244
4,4,4.975703137745777,252.55785632648673
7,2,4.286553586528353,250.78998942695625
2,4,21.785704507490728,290.6093910132253
1,2,18.934026817851368,271.44369488530117
5,2,9.007016991584731,206.84605575243154
3,3,14.47033546656277,316.0794637064427
3,3,22.328951869241823,159.783621269742
7,2,17.500993104562117,349.15933180840005
4,2,25.571881339854027,182.80343411195304
5,2,14.428669329535909,291.09174565307313
5,1,11.724205268137174,237.6427786777743
2,2,9.59445416656443,214.2716649895254
4,3,15.118223278997226,351.81781919498655
7,1,19.680321957934837,305.7179583320761
3,3,15.49562516634645,245.5786502325991
6,1,13.20902500178493,380.8878534743318
8,1,21.282602176586064,323.48118947869204
6,3,17.644460480665025,189.5892051299168
3,4,14.432817516900462,80.47387786902075
4,7,11.167043632774558,258.0145373663515
2,2,13.727786042341027,353.7623541116755
3,3,17.36373611378453,295.7987998746054
5,2,11.098255619424544,368.0472791075091
4,4,8.831735306162539,205.12653639595518
2,1,12.599243716991587,241.2081877083135
4,3,14.75395153961131,243.02937948601118
6,6,21.816450825828888,268.09159212329837
6,1,9.199813150687403,307.55820867670036
8,4,16.133740484664244,372.4277250695932
0,3,13.612142633463844,388.20206662522196
5,3,13.860296070386362,374.9928076659847
2,2,22.696831514421284,300.1810834196424
5,3,15.406060686626839,224.33331320894362
1,4,10.432225441421107,266.94238238311704
2,1,19.443733607728028,299.1424570250248
3,3,19.076203416534312,260.1301048759232
4,4,9.994144440391931,181.46542601942264
1,4,9.035316351564777,215.32212634148357
3,3,17.052598623535353,315.10315001125304
5,2,14.835155406291888,231.51245328776602
3,4,12.647086476455362,251.81298865062988
5,6,20.28149253994185,244.11839661624066
7,3,12.038596519821212,183.0850486529119
3,7,17.10781451251694,237.1546954527158
3,3,20.87322183975394,215.66370568213785
6,2,13.304345699259073,198.11446044453845
5,2,5.854506326353878,170.62682655894338
3,5,12.984661083025754,242.45475786810377
3,4,15.946418707877191,296.36275761032164
5,1,20.015029713814037,334.04350713947224
3,3,12.394196548820506,145.43892307674355
1,1,23.61546723231607,370.480284520297
5,5,8.505888106331291,271.9709116735503
7,4,15.820718322736607,165.47284569859056
3,0,13.804184831453975,219.72266249083316
1,2,21.735454465699895,109.19606740863102
4,2,7.63176409609029,128.3681197348654
4,3,17.128173790679618,379.10687665179603
8,6,13.778841840526445,197.55242922703908
3,3,22.64570474842995,290.26692882315945
4,3,10.857206593887092,241.66066695445267
4,3,17.076591312472186,251.33572952223244
8,3,10.809042297810757,277.60203543767483
3,2,15.940310887114245,93.69845236155004
2,1,13.153175636346138,348.8906602743749
3,1,13.073851223712875,242.5967505539143
5,2,5.062823476146761,212.17896451149528
5,1,17.072920321790484,285.1004852997813
6,4,9.58880431524075,195.9160902332129
5,5,9.416601924740544,265.6158977712384
5,5,7.2235829722061276,237.59506547260622
6,2,9.719753208005065,303.32575826664186
0,4,17.50239883164593,233.95402751112806
3,2,17.255866442432044,172.74848157004476
1,4,18.318554802706146,277.1756399413511
6,4,9.865095535775946,229.7039106681077
1,7,16.073908127863618,113.425206531181
7,2,11.923082334979394,264.8242219387797
3,2,19.773648441691577,209.69171755614292
3,9,17.13006977422151,275.9317477340027
3,4,11.71740836643194,185.87105075354322
3,5,20.202877676591186,159.52123284841446
4,1,17.536721703206624,338.5093223491802
5,0,8.064985865430875,313.2360987083688
4,4,6.642389093342121,249.50653101309578
2,3,8.261570897366912,282.83253157515117
3,1,23.24590858263319,310.781099990096
4,6,9.922686869817849,249.2357724842394
2,1,24.380701038409107,159.36202836983406
3,0,9.663407084728036,272.4601988586856
0,1,9.130674723613279,325.1666260906256
8,1,19.399762405316313,294.4886036606355
4,6,19.62761655451218,254.44778776651648
3,3,17.779125868168094,292.3968283664879
8,2,18.380551468958224,233.25663024092273
5,7,10.991891123208333,328.31314114919167
3,4,19.165015977403247,351.0385435367363
5,2,16.19998335859301,152.78630854622233
1,2,13.173623052080538,333.69508161505945
4,3,15.473099488923838,417.79632886011666
3,1,20.30322909074639,289.41912515796344
1,1,16.959253014789084,323.78179703576177
3,2,4.210989536498264,201.46776014275656
4,3,19.456139356459385,212.2219872102454
1,3,19.073193567312746,234.28677887058203
6,6,13.104676601797228,219.81630128165293
2,8,15.583741466095615,151.61320706613415
4,2,15.56369875579666,237.05039643563077
4,2,5.102702120116158,312.7287287818683
6,2,12.991648454529452,152.61071621198045
3,1,13.185114610265462,263.43489162826353
3,3,14.206365655733523,261.1337955701084
2,1,12.370761180661777,227.4013178424007
7,4,18.31420884611691,287.239408098359
2,4,10.954355507176714,280.19944383983176
4,4,19.55038583011776,222.0675364762897
5,2,18.078710416985498,329.5667964547677
2,1,21.80209193900796,292.04578201579517
5,2,23.66899517068527,368.0106338203974
5,2,23.702259107077793,245.01785578341372
3,5,9.071910178159857,225.8676608753125
4,3,16.72092917797564,234.3650460400958
4,2,11.411068718432956,338.37376580748315
2,6,31.401497948445588,238.84772250858694
3,4,18.070356794923953,243.42671589119672
3,4,22.08155994846897,397.07298423239297
3,2,17.176847517492444,149.16410458310236
6,1,1.8227845714843145,276.76150952335036
1,2,11.08217484191888,245.39081893654742
2,5,11.572085296568462,231.2043282074204
3,3,13.049323612181869,178.4978028093147
1,4,16.79784150126715,200.20604500145032
6,1,17.506663622071827,219.3931977153466
4,4,1.8633178014170486,287.18053844116275
3,5,13.815402179119685,313.9330834445449
9,3,12.570619393071704,116.58928870636282
5,1,21.905191618512458,159.8826283096181
6,3,17.96122302040216,291.09166458836563
5,2,14.084612387980982,297.4194395047596
3,5,16.118404119313407,140.22551530819794
4,3,6.564884811406365,315.5716530300815
5,2,18.306760224159035,248.95214547508388
7,3,13.022305397036138,306.03039274611723
1,1,10.963106136191215,186.1197170668137
6,1,21.571159199181285,145.74822088202274
3,4,16.367904113387965,226.8509757457663
5,5,11.672845349096523,230.17932978626052
3,1,11.9780342687526,225.9866558693701
5,3,16.82953169820247,220.73520217164483
4,3,16.44085648236981,376.9666911145408
6,2,15.147125257122223,122.51451073941175
4,2,8.983218057020228,186.63444620141118
6,4,9.722679899453691,218.60622259714432
5,4,11.25843010916871,251.79887990581798
2,1,14.019267846236321,303.3260424450725
1,2,14.7934446844608,314.90214132069775
1,3,14.200144871325596,330.73927085849135
3,0,14.428775194647583,286.1090712858944
5,1,24.40622798960535,120.24843786453667
3,7,19.246250432965855,125.172409776657
5,3,20.94108378274118,336.0467479127284
4,2,17.3213199578199,331.19698882604246
3,7,15.362013361581239,297.70158047087244
6,4,17.049791198071063,188.47976091847067
5,1,16.1291008630772,225.81089099191757
6,3,19.039891043057764,220.0851661389337
2,2,10.124297666757831,173.1451504748904
5,3,18.623735473082135,269.4286475448944
6,11,15.835293343886509,411.6602235971226
3,4,5.964564811754304,212.82796336684763
5,1,15.428608433155464,347.2580724821833
5,2,8.468910995554081,183.59952130216405
6,3,12.32501163306975,134.75026710361743
3,2,14.204046701225293,324.0621806845968
6,2,7.464490655791639,233.58894178241468
11,2,14.731294085468893,345.34365670835246
5,2,15.342340385352541,360.31700898972827
6,2,18.775368658984426,229.11940267478795
5,7,12.731173248578976,350.7262177617463
5,3,16.372375021597446,184.29588343191105
2,0,14.522936254430947,183.1150651142076
10,5,12.908646318991781,330.4205821937486
2,2,6.6471135242981525,133.91445126576497
2,4,14.441998463352512,249.8830847329116
2,2,18.722562487012514,343.72400829313403
3,3,10.331416047074416,348.75928859602436
3,3,13.911080693508632,217.54991504880033
3,8,14.647563367861824,325.69229383962306
3,5,20.512203158908818,165.78016799052574
7,7,15.150539119280204,199.9472725736054
5,3,16.440436876565457,267.2807151583759
6,2,14.956719764682303,278.3313334921284
1,4,12.538470875132617,171.4204824336511
4,4,9.327630412212448,389.6707491533964
3,3,13.57463951297692,109.19028727865043
7,3,16.966796522296036,254.06529099664334
4,0,15.615381839997886,264.6930621253541
3,3,22.39758464857077,118.97802510666529
7,1,19.7292601830859,349.30970513430043
1,1,21.20278950260738,194.46427011209485
4,3,4.838616951743573,257.3841391654889
3,2,22.89667126191977,274.6028723255054
5,3,16.334057976635727,140.9306531388627
2,3,17.044627312109007,169.58962857759593
4,1,19.480136728305904,367.2270870441337
4,3,15.106586542068133,245.06262681655022
4,3,9.648097262483411,50.0
6,4,22.23703816564836,227.35587624525834
8,1,11.158889699380564,247.5323581719831
5,1,10.071413102587437,266.45279860284336
3,2,13.828495424970809,100.08416979010673
4,2,13.069980327267325,247.80185340615915
4,2,15.019034171140628,187.55109438755773
4,3,14.5089586018057,266.57759072593495
7,0,21.735648837846206,287.9752003476615
5,6,17.296612995261054,279.9995597169848
5,2,10.711015104335358,355.29799422335407
6,5,11.397478707712025,414.29276006970883
2,0,13.059056761709595,164.979736052717
7,2,13.07899497614754,221.35147373934274
3,5,12.426279315932714,305.7296307639451
5,4,9.491289909782031,240.4902914365396
2,2,16.452010687180763,50.0
4,2,12.721977487305933,235.55899670488714
6,3,10.240992704774786,342.56102405964714
6,1,17.427375975463452,145.39439182552667
0,3,19.239109993866453,266.5378384957557
0,6,13.77181451099886,106.94789003010268
2,2,23.907431822592578,315.252223142448
4,3,26.07760349515587,268.1173210890311
3,1,17.48445076680638,207.39371660854798
